scenario,users_per_cohort,day,daily_emission,base_emission,anomaly_shock,buyer_flow,bps_1,bps_3,bps_whale,share_1,share_3,share_whale,cum_user1,cum_user3,cum_whale,raw_stake1,raw_stake3,raw_stake_whale
A,25,190,65387.50948608422,65387.50948608422,1,29093.72836071998,5320,14820,10070,0.13676293289404653,0.37058327271141983,0.4926537943945338,94383.10579878192,185410.97860868918,5038889.42388611,184844.65997501888,309529.56987733714,6357146.784660482
A,25,191,65153.12675787905,65153.12675787905,1,34399.55701120198,5348,14898,10123,0.13660253943832312,0.37109614167998534,0.4923013188816916,94739.10910148085,186378.10156701863,5054926.909002195,185541.13756613192,311080.9386847659,6378825.04656325
A,25,192,64919.0477132708,64919.0477132708,1,34260.197727009654,5376,14976,10176,0.13644730305038671,0.3716734624800506,0.4918792344695627,95093.43026056385,187343.24905679858,5070893.074748044,186242.8153658347,312688.6817365432,6399546.90863989
A,25,193,64685.275496463975,64685.275496463975,1,53929.73089311272,5404,15054,10229,0.1362295381047773,0.3718616870824362,0.49190877481278644,95445.91206868639,188305.40808381888,5086802.702056991,186990.26540962,314194.1827945366,6430692.523062444
A,25,194,64451.81325894302,64451.81325894302,1,29599.669956602156,5432,15132,10282,0.13608880392298642,0.37244758992085164,0.4914636061561619,95796.75887576948,189265.60498439177,5102640.5623407625,187670.97451084777,315751.2496661517,6449746.065009681
A,25,195,64218.66415815832,64218.66415815832,1,47946.33996021002,5460,15210,10335,0.1358817590126082,0.37292910680705554,0.4911891341803362,96145.8046776595,190223.56534698553,5118412.317363794,188392.4737402813,317447.910714799,6475601.563592854
A,25,196,63985.83135613694,63985.83135613694,1,31405.903133563697,5488,15288,10388,0.13565810775421105,0.37346806529234655,0.4908738269534424,96493.01254985365,191179.4319326935,5134116.802318086,188968.68782728977,318994.38535375014,6496763.821763209
A,25,197,63753.31801826918,63753.31801826918,1,36517.09576975554,5516,15366,10441,0.13560283849752952,0.3737831188665771,0.49061404263589337,96838.81778533017,192132.62849457195,5149755.938860283,189795.6357179936,320381.14106803574,6519227.733594853
A,25,198,63521.1273119567,63521.1273119567,1,43409.61897559464,5544,15444,10494,0.13549258316816457,0.37432638080606967,0.49018103602576574,97183.08345034021,193083.73384222822,5165324.364857933,190606.47850543106,322069.2580411846,6541456.109731299
A,25,199,63289.26240549007,63289.26240549007,1,47121.01574148983,5572,15522,10547,0.1353639279244593,0.3748635009161205,0.48977257115942024,97525.76677652617,194032.72722125705,5180823.037245492,191417.3210240384,323800.59430724493,6564884.013996444
A,25,200,63057.72646682224,63057.72646682224,1,51195.56260574608,5600,15600,10600,0.13530976771170627,0.3756313778912662,0.4890588543970275,97867.05982935234,194980.18564843398,5196242.506978865,192365.77949977023,325790.79319452366,6585277.441495096
A,25,201,62826.52266241208,62826.52266241208,1,51569.592002779245,5628,15678,10653,0.13547704631135893,0.37648795587753014,0.48803499781111087,98207.52189816503,195926.3228121166,5211573.27790388,193621.4362150596,327847.46277160366,6601071.420173075
A,25,202,62595.6541561756,62595.6541561756,1,43172.36523516476,5656,15756,10706,0.13549498775926655,0.37676636554291565,0.4877386466978179,98546.777793912,196869.68029672472,5226838.437727529,194589.23130517485,329274.6410186576,6624018.2631541295
A,25,203,62365.12410832202,62365.12410832202,1,30919.226955622435,5684,15834,10759,0.13529084628421198,0.3773610124077168,0.48734814130807136,98884.27501068139,197811.0469516227,5242035.201385847,195172.2399121774,330870.1425122518,6643429.062428642
A,25,204,62134.93567440721,62134.93567440721,1,30878.29418387264,5712,15912,10812,0.13511348909539833,0.37784041777030064,0.48704609313430103,99220.08572882888,198750.13055375667,5257166.4902195325,195784.05247001696,332353.9661399046,6663740.225039127
A,25,205,61905.092004232676,61905.092004232676,1,48781.74505755305,5740,15990,10865,0.1350272318167006,0.37846126057993584,0.48651150760336365,99554.44065717647,199687.2777200062,5272225.260039184,196657.23130225053,334186.5840129349,6685261.184754222
A,25,206,61675.596240936844,61675.596240936844,1,52413.452682085335,5768,16068,10918,0.13497316023241962,0.3790357363861702,0.48599110338141016,99887.4226625308,200622.3679215358,5287212.155573604,197598.47628107638,336018.37618342444,6707642.74484929
A,25,207,61446.45151999159,61446.45151999159,1,35113.440961577,5796,16146,10971,0.1349588645149536,0.3795469466962455,0.48549418878880096,100219.13239555524,201555.24044392505,5302128.103140928,198463.64038058513,337568.7704430873,6725728.211600428
A,25,208,61217.660968347605,61217.660968347605,1,38283.013177104294,5824,16224,11024,0.1347497324889603,0.3799153381587465,0.4853349293522932,100549.09493311863,202485.54157864815,5316983.637721521,199070.63826619321,339044.1939685979,6749448.281034171
A,25,209,60989.22770344425,60989.22770344425,1,33374.01629332453,5852,16302,11077,0.13454766280279795,0.3802860539808887,0.48516628321631333,100877.33325486447,203413.27568819554,5331778.596182077,199647.87009674247,340458.87075254193,6771731.045351389
A,25,210,60761.15483246938,60761.15483246938,1,38219.635675661266,5880,16380,11130,0.13441583082824327,0.3805640394753119,0.4850201296964448,101204.02369922007,204338.2161092447,5346513.787780752,200353.49317581434,341836.10752747866,6795185.692430347
A,25,211,60533.445451437525,60533.445451437525,1,47154.47760000824,5908,16458,11183,0.13432918453867088,0.3811345524082319,0.4845362630530972,101529.28003381238,205261.0716147592,5361179.112505136,201199.09003654696,343603.74249836017,6816364.256060894
A,25,212,60306.102644383485,60306.102644383485,1,52671.41883540898,5936,16536,11236,0.1344557042404641,0.3814105238313524,0.4841337719281836,101853.6200138543,206181.12690275206,5375777.222976893,202377.34146942856,345129.36228598986,6839054.626544399
A,25,213,60079.129482673,60079.129482673,1,32294.203339144588,5964,16614,11289,0.1343694922378892,0.3818921261901189,0.48373838157199195,102176.53209876156,207098.87676266363,5390308.513407994,203107.34784140624,346623.189718824,6857443.370395159
A,25,214,59852.52902410758,59852.52902410758,1,32050.392255187035,5992,16692,11342,0.13430507884453444,0.3822961690965702,0.4833987520588954,102498.07204394665,208014.13246492992,5404774.832326905,203861.80629349913,348035.15677805414,6876314.512143267
A,25,215,59626.30431231905,59626.30431231905,1,37748.58392961323,6020,16770,11395,0.13408998841536326,0.3826967176173407,0.4832132939672959,102817.88366212625,208926.88410268901,5419180.943783831,204437.45250976633,349533.3668067712,6899078.75320193
A,25,216,59400.458375988914,59400.458375988914,1,33548.21089375764,6048,16848,11448,0.13394744507447243,0.383126980254385,0.48292557467114244,103136.1452475549,209837.20083242177,5433523.944032308,205085.55825271556,350998.84149083094,6919133.33249919
A,25,217,46132.33633003293,59174.99422822187,0.7795917334966362,44201.15850865841,6076,16926,11501,0.13384269591903644,0.38348898884723004,0.48266831523373355,103383.12429809311,210544.85055291635,5444657.252559414,205792.40104588657,352326.5304953865,6938868.432446953
A,25,218,58949.91486581926,58949.91486581926,1,45232.892599888146,6104,17004,11554,0.13380318293053953,0.38384278838395064,0.48235402868550975,103698.63174779435,211449.95054080006,5458874.617022512,206643.43160175276,353885.5173388696,6960834.61868794
A,25,219,58725.223268713526,58725.223268713526,1,33972.16050513089,6132,17082,11607,0.13368743831345992,0.384167680963053,0.482144880723487,104012.66473432156,212352.36385428722,5473031.649906688,207322.34730487847,355246.74746992334,6981681.487647619
A,25,220,58500.922399314375,58500.922399314375,1,35392.707160674036,6160,17160,11660,0.13357130893563088,0.38442366816057827,0.4820050229037908,104325.22652547428,213251.92942146808,5487130.519127175,208005.75481511658,356556.0984863264,7003718.820844598
A,25,221,58277.015201916554,58277.015201916554,1,48796.163126826286,6188,17238,11713,0.13351526986259005,0.38516065632520463,0.4813240738122054,104636.46138193308,214149.76995842185,5501155.584310477,208896.48497627577,358510.2286690335,7021694.655710641
A,25,222,58857.006546817174,58053.504602156805,1.0138407138409093,45758.4735583514,6216,17316,11766,0.13336307784225382,0.38552822103975615,0.48110870111799,104950.43544375969,215057.41143961065,5515313.893296192,209607.30113937784,360079.728324575,7045498.44803018
A,25,223,57830.39350644602,57830.39350644602,1,45191.71494524926,6244,17394,11819,0.13336810342576716,0.38582270940228974,0.48080918717194304,105258.94463985252,215949.90260394895,5529216.585544026,210541.61847079438,361532.9559029836,7067165.190883214
A,25,224,57607.684801449424,57607.684801449424,1,30235.04243697971,6272,17472,11872,0.13327238440099828,0.3863780980620311,0.4803495175369705,105566.04518038493,216840.2365114426,5543052.497344426,211221.9639822656,363075.09745782043,7083305.466173578
A,25,225,57385.38135354059,57385.38135354059,1,48751.879104413085,6300,17550,11925,0.13321911847223364,0.3868250777667049,0.47995580376106134,105871.83837706939,217728.16069563283,5556823.720760263,212096.9337746315,364737.4861304433,7104657.115590196
A,25,226,57163.48600838404,57163.48600838404,1,50037.5051908195,6328,17628,11978,0.13307578628213476,0.3872036579422588,0.47972055577560635,106176.12141095713,218613.51713095992,5570534.970399269,212839.58971129006,366358.1399947939,7128716.238677182
A,25,227,56942.00159038275,56942.00159038275,1,26019.931457936764,6356,17706,12031,0.13301516761163426,0.38750504928053225,0.4794797831078335,106479.0874063846,219496.12965625647,5584186.239685411,213524.45052418215,367582.2111036288,7146335.556179754
A,25,228,56720.93090230145,56720.93090230145,1,29048.14675822854,6384,17784,12084,0.13292762231568822,0.38789569278485875,0.47917668489945303,106780.67854559961,220376.20184776647,5597775.9135024985,214192.64253536923,368939.1256488058,7163906.263055468
A,25,229,56500.27672475282,56500.27672475282,1,42642.00729038566,6412,17862,12137,0.1329097716701813,0.38847171710394474,0.478618511225874,107081.05610075117,221254.15222841097,5611296.952667424,215075.36698552672,370651.14050533593,7181043.163729442
A,25,230,56280.04181585327,56280.04181585327,1,45300.980721600354,6440,17940,12190,0.1327885346848496,0.38901391170400845,0.4781975536111419,107379.98987214034,222129.900997117,5624753.441824161,215815.21519974817,372376.8030153052,7201014.790945785
A,25,231,50722.78076591621,56060.22891076748,0.9047908250009642,41015.60871955007,6468,18018,12243,0.13267312044375695,0.3893553410484434,0.4779715385077997,107649.17185621228,222919.86842127854,5636875.464604201,216492.2925840719,373755.78552417364,7221183.237023616
A,25,232,55840.84072134686,55840.84072134686,1,35724.62034504861,6496,18096,12296,0.1325446655860449,0.3897820762282954,0.4776732581856597,107945.22807859046,223790.49877466654,5650212.302767796,217128.34649030992,375255.01097575395,7240274.975584084
A,25,233,55621.87993577992,55621.87993577992,1,51691.484519280486,6524,18174,12349,0.13270424231797182,0.3901437665482791,0.47715199113374923,108240.47845591762,224658.5199642922,5663482.348148776,218339.51257483635,376836.3003080076,7259025.965101864
A,25,234,55403.34921821184,55403.34921821184,1,44263.34633026272,6552,18252,12402,0.1327397260828003,0.3905580380705907,0.47670223584660903,108534.64747188943,225524.0488992204,5676687.798371633,219303.98049043675,378393.8309355333,7277334.331087026
A,25,235,55185.251208388225,55185.251208388225,1,44104.69789151102,6580,18330,12455,0.1327516232861498,0.39088381310957715,0.4763645636042731,108827.68473906413,226386.88975601018,5689831.947426271,220225.34849465205,379859.0235942714,7297147.297350057
A,25,236,54967.588521400714,54967.588521400714,1,52934.90383401513,6608,18408,12508,0.1327028051932617,0.391223637934377,0.4760735568723614,109119.45886672409,227247.07455400308,5702916.255116311,221116.08184421103,381459.96943434223,7319952.553657392
A,25,237,54750.363747323485,54750.363747323485,1,47487.574277445674,6636,18486,12561,0.1325348283615939,0.3913788255483793,0.4760863460900268,109409.71206920354,228104.19987647404,5715949.205428093,221766.2024702838,382811.35107921285,7346052.744282984
A,25,238,54533.57945092954,54533.57945092954,1,36825.60265995562,6664,18564,12614,0.13251045924587018,0.3919057770650245,0.47558376368910527,109698.76285549809,228959.08086970818,5728916.847909449,222580.99071336663,384399.11198205984,7361700.471014305
A,25,239,54317.2381714453,54317.2381714453,1,53438.79726808518,6692,18642,12667,0.13239805080121594,0.39230994445327044,0.47529200474551375,109986.42271385028,229811.44857730396,5741825.122420821,223371.14890094489,386082.446498264,7384659.82993679
A,25,240,54101.34242220753,54101.34242220753,1,44899.84387811273,6720,18720,12720,0.1323481056293242,0.3924779596120286,0.4751739347586472,110272.83112111357,230660.79195674954,5754678.896298064,224184.48135487433,387394.05583075515,7407598.650756693
A,25,241,53885.89469052199,53885.89469052199,1,38044.152380898595,6748,18798,12773,0.1323516933906262,0.3930135756209057,0.4746347309884681,110558.10669759996,231507.9074826637,5767466.954863318,225049.4410433984,389002.6177855892,7422644.653750427
A,25,242,53670.89743733806,53670.89743733806,1,48799.01531524956,6776,18876,12826,0.132277379274983,0.39362990784296675,0.4740927128820503,110842.08452385386,232352.96629914804,5780189.4455477595,225871.2259766514,390848.498541481,7440533.789012412
A,25,243,53456.35309703869,53456.35309703869,1,42179.809655062854,6804,18954,12879,0.13230163256422875,0.3939508248263451,0.47374754260942625,111124.97903528059,233195.3332749395,5792851.853506051,226787.90522574604,392276.5307054533,7459042.977725126
A,25,244,53242.26407726825,53242.26407726825,1,31533.4479380399,6832,19032,12932,0.13220204810572356,0.3943863516373783,0.4734116002568982,111406.52848955261,234035.2541662334,5805454.606225111,227427.4878304967,393708.62698336836,7475534.847699459
A,25,245,53028.632758666696,53028.632758666696,1,35168.291677720845,6860,19110,12985,0.13199833213825227,0.39482345570477234,0.4731782121569753,111686.51613274125,234872.73208771646,5818000.6030460475,227921.18949066836,395204.63193095924,7494761.977320621
A,25,246,52815.46149470568,52815.46149470568,1,41208.92135705799,6888,19188,13038,0.1318718559489571,0.3951514712573752,0.47297667279366784,111965.11104994555,235707.53638030725,5830490.843670961,228578.262499521,396648.3444796446,7515514.3492772775
A,25,247,52602.75261159171,52602.75261159171,1,28795.29968928546,6916,19266,13091,0.1318655778932623,0.39540827203591655,0.47272615007082114,112242.57074482171,236539.51892088653,5842924.192033565,229335.23713441475,397834.863971347,7531919.698845265
A,25,248,52390.5084078973,52390.5084078973,1,53585.72998084128,6944,19344,13144,0.1316800500551037,0.39608037575143185,0.4722395741934646,112518.52213560429,237369.55301112687,5855294.627724727,229999.54141373985,399823.2999298206,7551748.565067152
A,25,249,52178.7311546403,52178.7311546403,1,38554.20170258731,6972,19422,13197,0.13153731113601722,0.3965920367872025,0.4718706520767802,112793.06013538712,238197.2997817505,5867605.433671966,230611.65538922948,401435.90498819714,7569306.043572438
A,25,250,51967.42309496552,51967.42309496552,1,33690.61879813671,7000,19500,13250,0.13142663453401696,0.3968291157244687,0.4717442497415144,113066.25627629818,239022.18724388067,5879863.100181433,231224.4599935603,402678.0503250159,7588948.190254619
B,100,1,123880.55795720978,123880.55795720978,1,28369.845837354664,28,78,53,0.08954279527283156,0.0873399738887192,0.8231172308384492,110.9261143944658,108.19724697302667,50984.110910230265,552.9040595326562,537.1633541755441,253621.8312118722
B,100,2,123094.43170983667,123094.43170983667,1,49004.26021590828,56,156,106,0.10394236805325276,0.10904786319369174,0.7870097687530555,238.87338165536408,242.42909446302167,99422.37102760393,822.8808032502899,856.1208004335094,310224.46767596476
B,100,3,122350.62633606615,122350.62633606615,1,44353.40252611786,84,234,159,0.10718816504554313,0.12391640238184952,0.7688954325726073,370.01877294672244,394.04158891033455,146459.78990870345,1030.4420851043915,1176.0191256051066,367203.5017557718
B,100,4,121639.84501454166,121639.84501454166,1,53739.96805027127,112,312,212,0.11519668357468653,0.13394350577022254,0.7508598106550909,510.1438403088631,556.9702617362769,192127.02540657012,1313.9009565234564,1501.2519339243627,424458.82430126227
B,100,5,120956.76558901269,120956.76558901269,1,33765.36735892296,140,390,265,0.11618569942453809,0.1403593135110023,0.7434549870644596,650.6783044097565,726.7443475621274,237089.98070473928,1510.1919968792045,1784.5897610078941,477838.44740326615
B,100,6,152794.04650947766,120297.79816152866,1.27013169687707,51674.34041574597,168,468,318,0.12834356744310435,0.1466401362110715,0.7250162963458242,846.7796345406962,950.8017454860334,292479.0675567358,1937.5087531123888,2156.697396109224,540101.4212991523
B,100,7,119660.29721635282,119660.29721635282,1,37345.556494779885,196,546,371,0.13275335407009725,0.15361074343662623,0.7136359024932766,1005.6326925856517,1134.6128176385496,335176.00965503865,2221.3058719733544,2491.100996599438,587694.3121871597
B,100,8,119042.20085676212,119042.20085676212,1,50771.800853312016,224,624,424,0.1335965845611694,0.16068059047092925,0.7057228249679013,1164.6690071167332,1325.8905288847845,377181.4087945539,2472.0176863050183,2868.429389190482,641199.3026960613
B,100,9,118441.83860894527,118441.83860894527,1,42446.606788784266,252,702,477,0.13411019001929977,0.1692465568330616,0.6966432531476386,1323.511581937542,1526.3492625801962,418437.2626732155,2708.0838883016145,3282.3170105319923,689145.8342280209
B,100,10,117857.8182127853,117857.8182127853,1,53397.35004212707,280,780,530,0.13888056865060616,0.1780435717860365,0.6830758595633573,1487.1931900706559,1736.187531755333,458690.1779141956,3054.7293677533717,3744.2279631125116,734345.5967538633
B,100,11,117288.95394639314,117288.95394639314,1,48599.06273521483,308,858,583,0.14069730355948856,0.1808547004509745,0.6784479959895371,1652.2155856463614,1948.310118077164,498477.4057925154,3341.5033956996645,4088.4000909959486,785742.2973031808
B,100,12,116734.21869707422,116734.21869707422,1,34783.08317437768,336,936,636,0.14395929485869932,0.18485259032443865,0.671188114816862,1820.2653437414815,2164.0963451337007,537652.7158834697,3651.295075277983,4443.094221890991,828276.6577152387
B,100,13,138417.6702253335,116192.71050490945,1.1912767128320412,43242.706692777574,364,1014,689,0.1468197953758039,0.1892176433000863,0.6639625613241098,2023.4898839302712,2426.006998644962,583604.7913111339,4006.5295398200465,4874.242020731578,879787.7330051617
B,100,14,115663.62838421251,115663.62838421251,1,47197.69004546105,392,1092,742,0.14664603943922702,0.19254867155222405,0.6608052890085488,2193.1060140274244,2648.7157785678646,621820.3600022374,4259.254924372336,5253.594098264753,929614.5191157253
B,100,15,115146.25434216872,115146.25434216872,1,53514.423868618906,420,1170,795,0.14944179547478603,0.1952876284519824,0.6552705760732316,2365.182643938325,2873.582167923974,659546.3362099712,4611.394376262455,5636.562877981342,977189.4466407837
B,100,16,114639.9396803605,114639.9396803605,1,37564.1086678952,448,1248,848,0.1519401109783799,0.1998503673923467,0.6482095216292735,2539.3666955142126,3102.690508553539,696701.6864398789,4939.451436435631,6051.181285113468,1016157.6974496464
B,100,17,114144.09434261356,114144.09434261356,1,43172.34146595001,476,1326,901,0.15336081254008563,0.20344988351907867,0.6431893039408356,2714.4190060645665,3334.9165355374935,733409.8167344702,5248.24655102265,6457.284968496591,1059070.975455421
B,100,18,113658.17848361119,113658.17848361119,1,36025.74641816318,504,1404,954,0.1532908012094959,0.20631459601454613,0.6403946027759579,2888.646538502213,3569.409947313448,769802.8587655957,5497.435561144466,6833.594826878638,1102637.9944811151
B,100,19,113181.69569135456,113181.69569135456,1,33381.1599528417,532,1482,1007,0.15325725151334202,0.21010314841017053,0.6366396000764873,3062.1056945349774,3807.208253385002,805830.833506057,5744.065935645107,7242.785391245378,1143128.375359844
B,100,20,112714.18746444098,112714.18746444098,1,39900.9502986446,560,1560,1060,0.1544305263412182,0.21235412035168702,0.6332153533070948,3236.170807497541,4046.561474686667,841517.010525066,6047.980110830693,7617.737700857384,1185492.6200015072
B,100,21,112255.22865717638,112255.22865717638,1,36052.391055971384,588,1638,1113,0.1539480126204227,0.21386774424159583,0.6321842431379815,3408.985501077775,4286.639200009015,877000.0039085251,6282.574108205327,7962.097172396502,1230698.7564123934
B,100,22,111804.42368226738,111804.42368226738,1,40340.909075923264,616,1716,1166,0.15548501072219045,0.21603955710672182,0.6284754321710876,3582.824621228032,4528.180981757909,912133.1706547013,6608.198631463038,8342.410984348877,1271474.5060309845
B,100,23,111361.40331420276,111361.40331420276,1,49953.76769453287,644,1794,1219,0.15628841716745182,0.21943547437841854,0.6242761084541297,3756.8695958032617,4772.547405394894,946893.302401192,6923.42259233841,8796.756765648683,1313653.6044265935
B,100,24,110925.82197470375,110925.82197470375,1,46558.20554308593,672,1872,1272,0.1559490539607048,0.22118853493071455,0.6228624111085808,3929.857365770948,5017.902605880594,981439.0648658746,7183.573070055558,9183.67880797836,1360041.992183147
B,100,25,110497.35540911728,110497.35540911728,1,39464.05512932688,700,1950,1325,0.1575411643071807,0.22310698954611552,0.6193518461467038,4103.936186011115,5264.429929061947,1015657.4353993572,7522.697558596159,9564.913691468671,1399004.7288508236
B,100,26,110075.69868298947,110075.69868298947,1,47704.38393764198,728,2028,1378,0.15868775493474763,0.2265515736101594,0.6147606714550929,4278.6128409798885,5513.808156590638,1049492.5406159789,7860.171341777598,10035.73037739625,1437480.2467056885
B,100,27,109660.56444318521,109660.56444318521,1,48498.1249589473,756,2106,1431,0.15801177022855098,0.2282756148329877,0.6137126149384613,4451.889440099187,5764.136484302643,1083142.5764960062,8110.11859346626,10437.835818777425,1483956.956753263
B,100,28,109251.68139938625,109251.68139938625,1,48717.463185079396,784,2184,1484,0.1585551956885788,0.23082189106027534,0.6106229132511457,4625.113657335046,6016.3132813238535,1116498.3664828457,8422.986475723903,10882.046445032269,1525087.6036198714
B,100,29,108848.79299054734,108848.79299054734,1,50386.37641258538,812,2262,1537,0.1587880902390554,0.2347503493259036,0.6064615604350411,4797.952576972999,6271.836203106193,1149504.6709071049,8724.898436012267,11403.697513780146,1563527.0368696258
B,100,30,108451.65620769266,108451.65620769266,1,45114.100192673504,840,2340,1590,0.1582898415096552,0.23627184772332838,0.6054383107670164,4969.620531698752,6528.076935114661,1182335.06467424,8976.904611658789,11801.776440277827,1607805.6599625987
B,100,31,108060.04054965544,108060.04054965544,1,47533.66910852492,868,2418,1643,0.15877183238745934,0.23888141923495024,0.6023467483775905,5141.189438158071,6786.21229360554,1214879.871701558,9289.004718082584,12263.617396600142,1646905.4616543832
B,100,32,107673.7270925962,107673.7270925962,1,45585.12453176081,896,2496,1696,0.15922635271638147,0.2421252310848154,0.598648416198803,5312.634386641403,7046.917554146123,1247109.2247966602,9598.669943259845,12760.562454746401,1683204.3733003857
B,100,33,107292.50765744525,107292.50765744525,1,34383.37074313313,924,2574,1749,0.1601078422622455,0.24345040885789834,0.5964417488798561,5484.418105560792,7308.121602712065,1279106.0902511163,9916.000358985144,13133.41267434808,1719533.280734326
B,100,34,106916.18406198826,106916.18406198826,1,34741.34698882699,952,2652,1802,0.160932529989842,0.24443113087904403,0.5946363391311139,5656.481025540346,7569.458040507504,1310894.2143933608,10233.282454688744,13489.439061523502,1756696.6221157825
B,100,35,106544.56744658566,106544.56744658566,1,36494.269819930196,980,2730,1855,0.161048979048734,0.24619732520177812,0.5927536957494879,5828.069963644963,7831.767915708802,1342471.5574513578,10511.493054226856,13896.074819615798,1793973.7228675198
B,100,36,106177.4776641335,106177.4776641335,1,35786.649722605944,1008,2808,1908,0.16165395949903316,0.2482194834558499,0.5901265570451169,5999.710060385236,8095.321102313165,1373800.6321161927,10821.6511709825,14318.418311123165,1828330.706147739
B,100,37,105814.74272639431,105814.74272639431,1,35412.22983505577,1036,2886,1961,0.16100869721380626,0.25017242710022425,0.5888188756859695,6170.080999109145,8360.040412421644,1404953.4910377706,11048.773937511141,14740.727307060206,1866472.60430518
B,100,38,125588.34395503727,105456.19829994162,1.1909052856033668,33764.97600786388,1064,2964,2014,0.16097396191012317,0.2512594634853722,0.5877665746045047,6372.2455320708805,8675.593011643234,1441861.8064061229,11345.26584478379,15159.384202669853,1910391.8241425157
B,100,39,105101.68724595853,105101.68724595853,1,51094.530117698014,1092,3042,2067,0.16032646981756282,0.25300990908148807,0.586663621100949,6540.751356951021,8941.510694987343,1472691.4746178896,11599.853953567774,15608.392405517048,1953310.117242785
B,100,40,104751.05919892625,104751.05919892625,1,47744.223814457655,1120,3120,2120,0.1611816753332793,0.2551262657784637,0.583692058888257,6709.5908690972055,9208.75816068495,1503262.6553251632,11953.919528414262,16077.652453919336,1988391.4775870382
B,100,41,104404.1701799723,104404.1701799723,1,35103.382183238864,1148,3198,2173,0.1613163717223651,0.25652972128935736,0.5821539069882776,6878.01188835838,9476.5858874621,1533652.303113233,12234.447449326823,16475.19046389436,2024241.9572242645
B,100,42,104060.88224109939,104060.88224109939,1,30657.187439501286,1176,3276,2226,0.16099620629302502,0.25750109424239176,0.5815026994645832,7045.545961001602,9744.543797911218,1563908.1450791657,12472.677392642205,16835.92648673035,2061652.6937569962
B,100,43,79291.04318241525,103721.06313712374,0.7644642349798233,52752.11784243584,1204,3354,2279,0.16210377123158698,0.259031333297923,0.57886489547049,7174.0797322491635,9949.93244425246,1586857.545790933,12821.746910874375,17222.760281094383,2090879.1086396114
B,100,44,103384.58602248438,103384.58602248438,1,44274.004586972296,1232,3432,2332,0.16204403599393646,0.26032558630496794,0.5776303777010956,7341.608288035621,10219.068973964455,1616716.5845272527,13102.036022755521,17645.148663826996,2129574.5292136515
B,100,45,103051.32917050335,103051.32917050335,1,33978.73226925731,1260,3510,2385,0.16184770775580906,0.2620584907137504,0.5760938015304404,7508.3945021099735,10489.123731849135,1646400.2005145526,13357.435372349064,18070.911016204154,2164031.4748349967
B,100,46,102721.17571282183,102721.17571282183,1,35654.92579340935,1288,3588,2438,0.1620520661425486,0.26423635896373143,0.5737115748937199,7674.856289718519,10760.550426437432,1675866.3642611215,13649.207607791366,18534.66615723999,2195443.1567642055
B,100,47,102394.01339721195,102394.01339721195,1,52189.89726528525,1316,3666,2491,0.16253169117044994,0.26616647380991904,0.571301835019631,7841.279011350305,11033.088961289248,1705115.3081355474,13994.804439454574,19024.131979759946,2230981.9793862957
B,100,48,102069.7343620391,102069.7343620391,1,47847.09592629223,1344,3744,2544,0.16251328062617462,0.2674264487800254,0.5700602705937999,8007.1558851884765,11306.050427172855,1734208.258330478,14290.83622521924,19457.695284198755,2269460.6400202876
B,100,49,101748.23492581477,101748.23492581477,1,47918.45377534628,1372,3822,2597,0.16195783251592388,0.2699457314669974,0.5680964360170787,8171.945121097537,11580.715444198104,1763109.66314667,14541.524083175525,19989.84444819035,2305152.1332734744
B,100,50,101429.41539059486,101429.41539059486,1,49810.156556777656,1400,3900,2650,0.16168907264603358,0.2718496255890132,0.5664613017649531,8335.945402232883,11856.45093017456,1791837.5824863773,14819.095260983398,20483.89482303005,2342190.841614782
B,100,51,101113.17985797842,101113.17985797842,1,41127.74346489459,1428,3978,2703,0.16219372484420327,0.2733802431195235,0.5644260320362733,8499.944634952957,12132.874387096183,1820373.0379332816,15150.864244083828,20928.754072023487,2374479.8916715253
B,100,52,100799.43605664614,100799.43605664614,1,46396.32493443787,1456,4056,2756,0.16233609439936578,0.274932721121581,0.5627311844790533,8663.578502623903,12410.005019521928,1848734.53095677,15460.44390400784,21391.760228501855,2409448.4813469485
B,100,53,100488.09518050478,100488.09518050478,1,46386.89424097538,1484,4134,2809,0.1622054722798765,0.27708754158390037,0.5607069861362232,8826.575691996492,12688.445012042079,1876906.7194523856,15745.747137523575,21906.805297841995,2442868.560914895
B,100,54,100179.07173656997,100179.07173656997,1,34568.68309061974,1512,4212,2862,0.16167588923169737,0.2788506460664582,0.5594734647018443,8988.541097050651,12967.795000802886,1904930.4856299222,15970.179809697613,22364.725936760642,2476124.772773856
B,100,55,99872.28340180547,99872.28340180547,1,35348.71926251799,1540,4290,2915,0.16190082320554783,0.2807649309548357,0.5573342458396163,9150.235146032352,13248.201348338982,1932761.607504935,16269.180174528707,22838.123671624762,2505115.3691212568
B,100,56,99567.65088824778,99567.65088824778,1,27932.723165489737,1568,4368,2968,0.16185284433441188,0.2821274023430814,0.5560197533225066,9311.388221031939,13529.108975364023,1960442.3978478275,16527.43026541828,23249.627825953612,2535377.8438872043
B,100,57,99265.09781576766,99265.09781576766,1,26417.735637165606,1596,4446,3021,0.16184180157527916,0.2828237105954401,0.5553344878292807,9472.04064367244,13809.85420833277,1988005.063975249,16785.61025390283,23601.696432674933,2567706.8308533775
B,100,58,98964.55059187047,98964.55059187047,1,53728.170990012586,1624,4524,3074,0.16133644013082465,0.2850608201928425,0.5536027396763328,9631.706526588834,14091.963367950117,2015398.5871444973,17045.453370747487,24159.987803930653,2603146.4672393003
